question_id,test_id,section_name,section_order,question_order,text,option_a,option_b,option_c,option_d,correct,explanation,marks,negative_marks,subject,difficulty
q-ga-200,ssc-cgl-10,General Awareness,2,22,Which is currency of Japan?,Yen,Dollar,Euro,Rupee,0,Yen is currency.,2,0.5,Economics,Easy
q-ga-201,ssc-cgl-10,General Awareness,2,23,Who gave slogan 'Jai Hind'?,Gandhi,Bose,Nehru,Patel,1,Subhash Chandra Bose.,2,0.5,History,Medium
q-ga-202,ssc-cgl-10,General Awareness,2,24,Which gas plants release?,Oxygen,Nitrogen,CO2,Hydrogen,0,Plants release oxygen.,2,0.5,Science,Easy
q-ga-203,ssc-cgl-10,General Awareness,2,25,Which is capital of Australia?,Sydney,Melbourne,Canberra,Perth,2,Canberra capital.,2,0.5,Geography,Medium
q-qa-129,ssc-cgl-10,Quantitative Aptitude,3,1,Calculate: what is 25% of 320?,60,70,80,90,2,25% of 320 = 80.,2,0.5,Percentage,Easy
q-qa-130,ssc-cgl-10,Quantitative Aptitude,3,2,Ratio of two numbers is 4:5 and sum is 45. Larger number?,20,25,30,35,1,5/9×45=25.,2,0.5,Ratio,Medium
q-qa-131,ssc-cgl-10,Quantitative Aptitude,3,3,Average of 7 numbers is 10. Sum?,60,65,70,75,2,10×7=70.,2,0.5,Average,Easy
q-qa-132,ssc-cgl-10,Quantitative Aptitude,3,4,A number increased by 10% becomes 220. Original number?,180,190,200,210,2,200×1.1=220.,2,0.5,Percentage,Medium
q-qa-133,ssc-cgl-10,Quantitative Aptitude,3,5,Simple interest on ₹2000 at 5% for 2 years?,150,180,200,220,2,SI=200.,2,0.5,Simple Interest,Easy
q-qa-134,ssc-cgl-10,Quantitative Aptitude,3,6,A car travels 180 km in 3 hours. Speed?,50,55,60,65,2,180/3=60.,2,0.5,Speed & Distance,Easy
q-qa-135,ssc-cgl-10,Quantitative Aptitude,3,7,What is the square of 19?,341,351,361,371,2,19²=361.,2,0.5,Arithmetic,Easy
q-qa-136,ssc-cgl-10,Quantitative Aptitude,3,8,"If CP=₹1000 and SP=₹1200, profit%?",0.15,0.18,0.2,0.25,2,200/1000×100=20%.,2,0.5,Profit & Loss,Medium
q-qa-137,ssc-cgl-10,Quantitative Aptitude,3,9,Find the LCM of 8 and 12.,16,24,32,36,1,LCM=24.,2,0.5,LCM,Easy
q-qa-138,ssc-cgl-10,Quantitative Aptitude,3,10,6 men finish work in 12 days. 12 men?,4,5,6,7,2,Double men half time.,2,0.5,Time & Work,Medium
q-qa-139,ssc-cgl-10,Quantitative Aptitude,3,11,Perimeter of square 64 cm. Side?,14,15,16,17,2,64/4=16.,2,0.5,Geometry,Easy
q-qa-140,ssc-cgl-10,Quantitative Aptitude,3,12,₹4000 becomes ₹4800 in 2 years. Rate?,0.08,0.09,0.1,0.11,2,SI=800.,2,0.5,Simple Interest,High
q-qa-141,ssc-cgl-10,Quantitative Aptitude,3,13,Calculate the value of 3/4 of 64.,40,44,48,52,2,48,2,0.5,Fraction,Easy
q-qa-142,ssc-cgl-10,Quantitative Aptitude,3,14,"Area rectangle 240, length 12. Breadth?",18,19,20,21,2,240/12=20.,2,0.5,Geometry,Medium
q-qa-143,ssc-cgl-10,Quantitative Aptitude,3,15,Remainder when divided by 7 is 3. By 14?,2,3,4,5,1,Same remainder.,2,0.5,Number System,Medium
q-qa-144,ssc-cgl-10,Quantitative Aptitude,3,16,Compound interest on ₹1500 at 10% for 2 years?,300,315,330,345,1,CI=315.,2,0.5,Compound Interest,High
q-qa-145,ssc-cgl-10,Quantitative Aptitude,3,17,Average of first 12 natural numbers?,6,6.5,7,7.5,1,(n+1)/2=6.5.,2,0.5,Average,Medium
q-qa-146,ssc-cgl-10,Quantitative Aptitude,3,18,30% of number is 90. Find number.,250,270,300,320,2,300,2,0.5,Percentage,Medium
q-qa-147,ssc-cgl-10,Quantitative Aptitude,3,19,Find the value of √169.,11,12,13,14,2,13,2,0.5,Arithmetic,Easy
q-qa-148,ssc-cgl-10,Quantitative Aptitude,3,20,15% discount on ₹600. Selling price?,480,500,510,520,2,Discount=90.,2,0.5,Discount,Easy
q-qa-149,ssc-cgl-10,Quantitative Aptitude,3,21,Distance 210 km in 3 hours. Speed?,60,65,70,75,2,#ERROR!,2,0.5,Speed & Distance,Easy
q-qa-150,ssc-cgl-10,Quantitative Aptitude,3,22,Find the HCF of 20 and 30.,5,10,15,20,1,HCF=10.,2,0.5,HCF,Easy
q-qa-151,ssc-cgl-10,Quantitative Aptitude,3,23,A number increased by 50% becomes 300. Original?,180,190,200,210,2,200×1.5=300.,2,0.5,Percentage,Medium
q-qa-152,ssc-cgl-10,Quantitative Aptitude,3,24,Find the area of a square with side 9 cm.,70,72,81,90,2,9²=81.,2,0.5,Geometry,Easy
q-qa-153,ssc-cgl-10,Quantitative Aptitude,3,25,Cost of 10 pens ₹150. Cost of 1 pen?,12,13,14,15,3,150/10=15.,2,0.5,Arithmetic,Easy
q-en-127,ssc-cgl-10,English,4,1,Choose the correct synonym of 'HUGE'.,Big,Small,Tiny,Narrow,0,Huge means big.,2,0.5,Vocabulary,Easy
q-en-128,ssc-cgl-10,English,4,2,Choose the correct antonym of 'EARLY'.,Late,Fast,Soon,Quick,0,Late opposite.,2,0.5,Vocabulary,Easy
q-en-129,ssc-cgl-10,English,4,3,Select the correctly spelled word.,Recieve,Receive,Receve,Recive,1,Receive correct.,2,0.5,Spelling,Easy
q-en-130,ssc-cgl-10,English,4,4,He is fond ___ cricket.,of,in,on,at,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-131,ssc-cgl-10,English,4,5,Passive voice: They wrote a letter.,A letter writes,A letter was written,A letter written,A letter is writing,1,Past passive.,2,0.5,Voice,Medium
q-en-132,ssc-cgl-10,English,4,6,Choose the correct synonym of 'QUICK'.,Rapid,Slow,Late,Lazy,0,Quick means rapid.,2,0.5,Vocabulary,Easy
q-en-133,ssc-cgl-10,English,4,7,Antonym of 'STRONG'?,Weak,Powerful,Firm,Healthy,0,Weak opposite.,2,0.5,Vocabulary,Easy
q-en-134,ssc-cgl-10,English,4,8,Identify error: He do his work.,He,do,his work,No error,1,Should be does.,2,0.5,Error Detection,High
q-en-135,ssc-cgl-10,English,4,9,She is good ___ English.,at,on,in,with,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-136,ssc-cgl-10,English,4,10,"Indirect speech: She said, 'I am ready'.",She said she was ready,She said she is ready,She said ready,She said I ready,0,Tense change.,2,0.5,Narration,Medium
q-en-137,ssc-cgl-10,English,4,11,Choose the correct synonym of 'SMART'.,Intelligent,Dull,Slow,Lazy,0,Smart means intelligent.,2,0.5,Vocabulary,Medium
q-en-138,ssc-cgl-10,English,4,12,Choose the correct antonym of 'HAPPY'.,Sad,Joyful,Glad,Pleased,0,Sad opposite.,2,0.5,Vocabulary,Easy
q-en-139,ssc-cgl-10,English,4,13,Neither Ram nor Shyam ___ coming.,are,were,is,be,2,Singular verb.,2,0.5,Grammar,Medium
q-en-140,ssc-cgl-10,English,4,14,Idiom: Once in a blue moon means?,Rarely,Often,Never,Daily,0,Rarely meaning.,2,0.5,Idiom,Medium
q-en-141,ssc-cgl-10,English,4,15,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-142,ssc-cgl-10,English,4,16,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-143,ssc-cgl-10,English,4,17,He has lived here ___ 2018.,for,since,at,in,1,Since used with time point.,2,0.5,Grammar,Medium
q-en-144,ssc-cgl-10,English,4,18,One word: One who writes books.,Reader,Writer,Teacher,Singer,1,Writer definition.,2,0.5,Vocabulary,Easy
q-en-145,ssc-cgl-10,English,4,19,Correct punctuation?,its cold,It’s cold,Its cold,Its' cold,1,Apostrophe correct.,2,0.5,Punctuation,Easy
q-en-146,ssc-cgl-10,English,4,20,Choose the correct synonym of 'VITAL'.,Important,Useless,Common,Weak,0,Vital means important.,2,0.5,Vocabulary,Medium
q-en-147,ssc-cgl-10,English,4,21,Antonym of 'VISIBLE'?,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-148,ssc-cgl-10,English,4,22,The train arrived ___ time.,at,in,on,with,2,On time phrase.,2,0.5,Grammar,Medium
q-en-149,ssc-cgl-10,English,4,23,Voice: They are building bridge.,Bridge built,Bridge is built,Bridge is being built,Bridge building,2,Present continuous passive.,2,0.5,Voice,High
q-en-150,ssc-cgl-10,English,4,24,Synonym of 'HONEST'?,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
q-re-179,ssc-cgl-11,Reasoning,1,1,"Find the next number: 4, 8, 16, 32, ?",48,56,64,72,2,Multiply by 2.,2,0.5,Series,Easy
q-re-180,ssc-cgl-11,Reasoning,1,2,"If CAT is coded as DBU, how is DOG coded?",EPH,EPI,EOG,FPI,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-181,ssc-cgl-11,Reasoning,1,3,Find the odd one out.,Apple,Mango,Banana,Carrot,3,Carrot is vegetable.,2,0.5,Odd One Out,Easy
q-re-182,ssc-cgl-11,Reasoning,1,4,Complete analogy: Sun : Day :: Moon : ?,Night,Sky,Light,Star,0,Moon relates to night.,2,0.5,Analogy,Easy
q-re-183,ssc-cgl-11,Reasoning,1,5,How many sides does a pentagon have?,4,5,6,7,1,Pentagon has 5 sides.,2,0.5,Reasoning,Easy
q-re-184,ssc-cgl-11,Reasoning,1,6,"In a row, Rahul is 5th from left and 4th from right. Total persons?",8,9,10,11,1,5+4−1=8.,2,0.5,Ranking,Medium
q-re-185,ssc-cgl-11,Reasoning,1,7,"Find missing number: 3, 9, 27, 81, ?",162,243,324,405,1,Multiply by 3.,2,0.5,Series,Medium
q-re-186,ssc-cgl-11,Reasoning,1,8,Opposite direction of East is?,West,North,South,East,0,Opposite of East is West.,2,0.5,Direction,Easy
q-re-187,ssc-cgl-11,Reasoning,1,9,"If A=1, B=2, then CAB=?",5,6,7,8,1,"C=3,A=1,B=2 total 6.",2,0.5,Alphabet,Medium
q-re-188,ssc-cgl-11,Reasoning,1,10,"Find next term: 10, 20, 30, 40, ?",45,50,55,60,1,Add 10.,2,0.5,Series,Easy
q-re-189,ssc-cgl-11,Reasoning,1,11,"If today is Monday, what day after 7 days?",Sunday,Monday,Tuesday,Wednesday,1,7 mod 7=0.,2,0.5,Calendar,Medium
q-re-190,ssc-cgl-11,Reasoning,1,12,"Find odd number: 2, 4, 6, 9, 8",2,4,6,9,3,9 is odd.,2,0.5,Number System,Easy
q-re-191,ssc-cgl-11,Reasoning,1,13,Mirror image of 4:00 clock is?,06:00:00,07:00:00,08:00:00,09:00:00,2,12−4=8.,2,0.5,Clock,High
q-re-192,ssc-cgl-11,Reasoning,1,14,"Find missing term: 1, 4, 9, 16, ?",20,24,25,36,2,Squares sequence.,2,0.5,Series,Easy
q-re-193,ssc-cgl-11,Reasoning,1,15,Find the odd word from the given options.,Pen,Pencil,Eraser,Chair,3,Chair is furniture.,2,0.5,Odd One Out,Easy
q-re-194,ssc-cgl-11,Reasoning,1,16,"If PEN is coded as QFO, how is MAP coded?",NBQ,NAP,MBQ,NBP,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-195,ssc-cgl-11,Reasoning,1,17,How many hours are there in 1 day?,12,18,24,36,2,24 hours.,2,0.5,General Knowledge,Easy
q-re-196,ssc-cgl-11,Reasoning,1,18,"Find missing number: 2, 5, 10, 17, ?",24,25,26,27,2,#ERROR!,2,0.5,Series,Medium
q-re-197,ssc-cgl-11,Reasoning,1,19,"If North becomes South, East becomes?",West,North,South,East,0,Opposite direction.,2,0.5,Direction,Medium
q-re-198,ssc-cgl-11,Reasoning,1,20,"Find next alphabet: A, D, G, J, ?",K,L,M,N,2,#ERROR!,2,0.5,Series,Medium
q-re-199,ssc-cgl-11,Reasoning,1,21,"Find odd number: 14, 21, 28, 35, 40",14,21,28,40,3,40 not multiple of 7.,2,0.5,Number System,Medium
q-re-200,ssc-cgl-11,Reasoning,1,22,"If 3 workers finish work in 9 days, 9 workers will finish in?",2,3,4,5,1,Triple workers one-third time.,2,0.5,Time & Work,Medium
q-re-201,ssc-cgl-11,Reasoning,1,23,Which shape has three sides?,Square,Triangle,Circle,Pentagon,1,Triangle has 3 sides.,2,0.5,Geometry,Easy
q-re-202,ssc-cgl-11,Reasoning,1,24,"Find missing term: 6, 12, 24, 48, ?",72,84,96,108,2,Multiply by 2.,2,0.5,Series,Easy
q-re-203,ssc-cgl-11,Reasoning,1,25,"If today is Friday, what day after 14 days?",Thursday,Friday,Saturday,Sunday,1,14 mod 7=0.,2,0.5,Calendar,High
q-ga-204,ssc-cgl-11,General Awareness,2,1,Who is known as the Father of the White Revolution in India?,M. S. Swaminathan,Verghese Kurien,C. Subramaniam,Homi Bhabha,1,Verghese Kurien led White Revolution.,2,0.5,Agriculture,Medium
q-ga-205,ssc-cgl-11,General Awareness,2,2,Which is the longest river in India?,Ganga,Godavari,Yamuna,Brahmaputra,0,Ganga is longest river in India.,2,0.5,Geography,Medium
q-ga-206,ssc-cgl-11,General Awareness,2,3,Which vitamin is necessary for blood clotting?,A,B,C,K,3,Vitamin K helps clotting.,2,0.5,Biology,Medium
q-ga-207,ssc-cgl-11,General Awareness,2,4,Who was the founder of Maurya Empire?,Ashoka,Chandragupta Maurya,Bindusara,Harsha,1,Chandragupta founded Maurya Empire.,2,0.5,History,Medium
q-ga-208,ssc-cgl-11,General Awareness,2,5,Which gas is used in fire extinguishers?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,2,CO2 used to stop fire.,2,0.5,Science,Easy
q-ga-209,ssc-cgl-11,General Awareness,2,6,What is the capital of Kerala?,Kochi,Trivandrum,Kozhikode,Kollam,1,Trivandrum is capital.,2,0.5,Geography,Easy
q-ga-210,ssc-cgl-11,General Awareness,2,7,Who invented electric bulb?,Edison,Newton,Tesla,Galileo,0,Thomas Edison invented bulb.,2,0.5,Science,Easy
q-ga-211,ssc-cgl-11,General Awareness,2,8,Which country is known as the Land of Thunderbolt?,Bhutan,Nepal,Myanmar,Sri Lanka,0,Bhutan nickname.,2,0.5,Geography,Medium
q-ga-212,ssc-cgl-11,General Awareness,2,9,Which part of plant prepares food?,Root,Stem,Leaf,Flower,2,Leaves perform photosynthesis.,2,0.5,Biology,Easy
q-ga-213,ssc-cgl-11,General Awareness,2,10,Who wrote 'Ramayana'?,Valmiki,Vyasa,Tulsidas,Kalidasa,0,Valmiki wrote Ramayana.,2,0.5,Literature,Medium
q-ga-214,ssc-cgl-11,General Awareness,2,11,Which is the national fruit of India?,Mango,Apple,Banana,Orange,0,Mango national fruit.,2,0.5,General Knowledge,Easy
q-ga-215,ssc-cgl-11,General Awareness,2,12,Which is the hottest planet?,Mercury,Venus,Earth,Mars,1,Venus hottest due to greenhouse effect.,2,0.5,Science,Medium
q-ga-216,ssc-cgl-11,General Awareness,2,13,Which instrument measures air pressure?,Barometer,Thermometer,Hygrometer,Altimeter,0,Barometer measures pressure.,2,0.5,Physics,Medium
q-ga-217,ssc-cgl-11,General Awareness,2,14,Who was the first woman President of India?,Indira Gandhi,Pratibha Patil,Sarojini Naidu,Sonia Gandhi,1,Pratibha Patil first woman President.,2,0.5,Polity,Medium
q-ga-218,ssc-cgl-11,General Awareness,2,15,Which is the largest dam in India?,Bhakra Nangal,Hirakud,Tehri,Nagarjuna Sagar,1,Hirakud one of largest.,2,0.5,Geography,Medium
q-ga-219,ssc-cgl-11,General Awareness,2,16,What is the SI unit of energy?,Joule,Watt,Newton,Pascal,0,Joule unit of energy.,2,0.5,Physics,Easy
q-ga-220,ssc-cgl-11,General Awareness,2,17,Which state is known as the Spice Garden of India?,Kerala,Tamil Nadu,Karnataka,Goa,0,Kerala famous for spices.,2,0.5,Geography,Medium
q-ga-221,ssc-cgl-11,General Awareness,2,18,Which metal is used in thermometers?,Iron,Copper,Mercury,Silver,2,Mercury expands with heat.,2,0.5,Science,Easy
q-ga-222,ssc-cgl-11,General Awareness,2,19,Who is known as Father of Geometry?,Euclid,Pythagoras,Newton,Archimedes,0,Euclid known as Father of Geometry.,2,0.5,Arithmetic,Medium
q-ga-223,ssc-cgl-11,General Awareness,2,20,Which is the smallest continent?,Asia,Australia,Europe,Africa,1,Australia smallest.,2,0.5,Geography,Easy
q-ga-224,ssc-cgl-11,General Awareness,2,21,Which organ helps in digestion?,Liver,Heart,Lungs,Brain,0,Liver produces bile.,2,0.5,Biology,Easy
q-ga-225,ssc-cgl-11,General Awareness,2,22,Which is currency of China?,Yen,Yuan,Dollar,Rupee,1,Yuan currency.,2,0.5,Economics,Easy
q-ga-226,ssc-cgl-11,General Awareness,2,23,Who started Non-Cooperation Movement?,Gandhi,Nehru,Bose,Patel,0,Gandhi started movement.,2,0.5,History,Medium
q-ga-227,ssc-cgl-11,General Awareness,2,24,Which gas is used in balloons?,Oxygen,Nitrogen,Helium,Hydrogen,2,Helium lighter than air.,2,0.5,Science,Easy
q-ga-228,ssc-cgl-11,General Awareness,2,25,Which is capital of New Zealand?,Auckland,Wellington,Christchurch,Hamilton,1,Wellington capital.,2,0.5,Geography,Medium
q-qa-154,ssc-cgl-11,Quantitative Aptitude,3,1,Calculate: what is 12% of 250?,25,30,35,40,1,12% of 250 = 30.,2,0.5,Percentage,Easy
q-qa-155,ssc-cgl-11,Quantitative Aptitude,3,2,Ratio of two numbers is 5:7 and sum is 72. Larger number?,35,42,45,49,1,7/12×72=42.,2,0.5,Ratio,Medium
q-qa-156,ssc-cgl-11,Quantitative Aptitude,3,3,Average of 8 numbers is 15. Find total sum.,100,110,120,130,2,15×8=120.,2,0.5,Average,Easy
q-qa-157,ssc-cgl-11,Quantitative Aptitude,3,4,A number increased by 25% becomes 250. Find original number.,180,190,200,210,2,200×1.25=250.,2,0.5,Percentage,Medium
q-qa-158,ssc-cgl-11,Quantitative Aptitude,3,5,Simple interest on ₹1200 at 10% for 3 years?,300,320,340,360,3,SI=360.,2,0.5,Simple Interest,Easy
q-qa-159,ssc-cgl-11,Quantitative Aptitude,3,6,A train travels 360 km in 6 hours. Speed?,50,55,60,65,2,360/6=60 km/h.,2,0.5,Speed & Distance,Easy
q-qa-160,ssc-cgl-11,Quantitative Aptitude,3,7,What is the square of 18?,314,324,334,344,1,18²=324.,2,0.5,Arithmetic,Easy
q-qa-161,ssc-cgl-11,Quantitative Aptitude,3,8,"If CP = ₹800 and SP = ₹960, profit %?",0.15,0.18,0.2,0.25,2,160/800×100=20%.,2,0.5,Profit & Loss,Medium
q-qa-162,ssc-cgl-11,Quantitative Aptitude,3,9,Find the LCM of 10 and 15.,20,25,30,35,2,LCM=30.,2,0.5,LCM,Easy
q-qa-163,ssc-cgl-11,Quantitative Aptitude,3,10,8 men finish work in 6 days. 4 men will finish in?,10,11,12,13,2,Half workers double time.,2,0.5,Time & Work,Medium
q-qa-164,ssc-cgl-11,Quantitative Aptitude,3,11,Perimeter of square 72 cm. Find side.,16,17,18,19,2,72/4=18.,2,0.5,Geometry,Easy
q-qa-165,ssc-cgl-11,Quantitative Aptitude,3,12,₹5000 becomes ₹6000 in 2 years. Find rate.,0.08,0.09,0.1,0.11,2,SI=1000.,2,0.5,Simple Interest,High
q-qa-166,ssc-cgl-11,Quantitative Aptitude,3,13,Calculate the value of 5/8 of 64.,30,35,40,45,2,40,2,0.5,Fraction,Easy
q-qa-167,ssc-cgl-11,Quantitative Aptitude,3,14,"Area of rectangle 300, length 15. Breadth?",18,19,20,21,2,300/15=20.,2,0.5,Geometry,Medium
q-qa-168,ssc-cgl-11,Quantitative Aptitude,3,15,Remainder when number divided by 8 is 5. By 16?,3,4,5,6,2,Same remainder.,2,0.5,Number System,Medium
q-qa-169,ssc-cgl-11,Quantitative Aptitude,3,16,Compound interest on ₹1000 at 10% for 2 years?,200,210,220,230,1,CI=210.,2,0.5,Compound Interest,High
q-qa-170,ssc-cgl-11,Quantitative Aptitude,3,17,Average of first 15 natural numbers?,7,7.5,8,8.5,2,(n+1)/2=8.,2,0.5,Average,Medium
q-qa-171,ssc-cgl-11,Quantitative Aptitude,3,18,50% of number is 150. Find number.,250,280,300,320,2,300,2,0.5,Percentage,Medium
q-qa-172,ssc-cgl-11,Quantitative Aptitude,3,19,Find the value of √196.,12,13,14,15,2,14,2,0.5,Arithmetic,Easy
q-qa-173,ssc-cgl-11,Quantitative Aptitude,3,20,10% discount on ₹900. Find selling price.,780,800,810,820,2,Discount=90.,2,0.5,Discount,Easy
q-qa-174,ssc-cgl-11,Quantitative Aptitude,3,21,Distance 300 km in 5 hours. Speed?,50,55,60,65,2,#ERROR!,2,0.5,Speed & Distance,Easy
q-qa-175,ssc-cgl-11,Quantitative Aptitude,3,22,Find the HCF of 24 and 36.,6,8,12,18,2,HCF=12.,2,0.5,HCF,Easy
q-qa-176,ssc-cgl-11,Quantitative Aptitude,3,23,A number increased by 40% becomes 280. Find original number.,180,190,200,210,2,200×1.4=280.,2,0.5,Percentage,Medium
q-qa-177,ssc-cgl-11,Quantitative Aptitude,3,24,Area of square side 11?,110,115,121,125,2,11²=121.,2,0.5,Geometry,Easy
q-qa-178,ssc-cgl-11,Quantitative Aptitude,3,25,Cost of 6 pens ₹72. Cost of 1 pen?,10,11,12,13,2,72/6=12.,2,0.5,Arithmetic,Easy
q-en-151,ssc-cgl-11,English,4,1,Synonym of 'BRIGHT'?,Dull,Shiny,Dark,Weak,1,Bright means shiny.,2,0.5,Vocabulary,Easy
q-en-152,ssc-cgl-11,English,4,2,Choose the correct antonym of 'HIGH'.,Tall,Low,Up,Top,1,Low opposite.,2,0.5,Vocabulary,Easy
q-en-153,ssc-cgl-11,English,4,3,Select the correctly spelled word.,Adress,Address,Adrees,Addres,1,Address correct.,2,0.5,Spelling,Easy
q-en-154,ssc-cgl-11,English,4,4,He is interested ___ music.,in,on,at,with,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-155,ssc-cgl-11,English,4,5,Passive voice: She cleaned the room.,Room cleaned,Room was cleaned,Room is cleaned,Room cleaning,1,Past passive.,2,0.5,Voice,Medium
q-en-156,ssc-cgl-11,English,4,6,Choose the correct synonym of 'FAST'.,Quick,Slow,Late,Lazy,0,Fast means quick.,2,0.5,Vocabulary,Easy
q-en-157,ssc-cgl-11,English,4,7,Choose the correct antonym of 'HOT'.,Warm,Cold,Heat,Burn,1,Cold opposite.,2,0.5,Vocabulary,Easy
q-en-158,ssc-cgl-11,English,4,8,Identify error: She do her work.,She,do,her work,No error,1,Should be does.,2,0.5,Error Detection,High
q-en-159,ssc-cgl-11,English,4,9,He is fond ___ dancing.,of,in,on,at,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-160,ssc-cgl-11,English,4,10,"Indirect speech: He said, 'I am busy'.",He said he was busy,He said he is busy,He said busy,He said I busy,0,Tense change.,2,0.5,Narration,Medium
q-en-161,ssc-cgl-11,English,4,11,Choose the correct synonym of 'WISE'.,Intelligent,Foolish,Dull,Weak,0,Wise means intelligent.,2,0.5,Vocabulary,Medium
q-en-162,ssc-cgl-11,English,4,12,Choose the correct antonym of 'NEW'.,Old,Modern,Fresh,Recent,0,Old opposite.,2,0.5,Vocabulary,Easy
q-en-163,ssc-cgl-11,English,4,13,Neither of the girls ___ present.,are,were,is,be,2,Singular verb.,2,0.5,Grammar,Medium
q-en-164,ssc-cgl-11,English,4,14,Idiom: A blessing in disguise means?,Hidden advantage,Bad luck,Great trouble,Big loss,0,Unexpected benefit.,2,0.5,Idiom,Medium
q-en-165,ssc-cgl-11,English,4,15,Choose the correct synonym of 'HUGE'.,Big,Small,Tiny,Short,0,Huge means big.,2,0.5,Vocabulary,Easy
q-en-166,ssc-cgl-11,English,4,16,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-167,ssc-cgl-11,English,4,17,He has been working here ___ 2020.,for,since,at,in,1,Since used with time point.,2,0.5,Grammar,Medium
q-en-168,ssc-cgl-11,English,4,18,One word: One who drives a car.,Pilot,Driver,Rider,Sailor,1,Driver definition.,2,0.5,Vocabulary,Easy
q-en-169,ssc-cgl-11,English,4,19,Correct punctuation?,its raining,It’s raining,Its raining,Its' raining,1,Apostrophe correct.,2,0.5,Punctuation,Easy
q-en-170,ssc-cgl-11,English,4,20,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-171,ssc-cgl-11,English,4,21,Antonym of 'VISIBLE'?,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-172,ssc-cgl-11,English,4,22,The meeting will start ___ 10 AM.,at,on,in,with,0,Time uses 'at'.,2,0.5,Grammar,Easy
q-en-173,ssc-cgl-11,English,4,23,Voice: They are painting wall.,Wall painted,Wall is painted,Wall is being painted,Wall painting,2,Present continuous passive.,2,0.5,Voice,High
q-en-174,ssc-cgl-11,English,4,24,Synonym of 'HONEST'?,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
q-re-204,ssc-cgl-12,Reasoning,1,1,"Find the next number in the series: 6, 12, 24, 48, ?",72,84,96,108,2,Multiply by 2 each time.,2,0.5,Series,Easy
q-re-205,ssc-cgl-12,Reasoning,1,2,"If BOOK is coded as CPPL, how is LAMP coded?",MBNQ,MBNP,LBMQ,NBMP,0,Each letter shifted +1.,2,0.5,Coding-Decoding,Medium
q-re-206,ssc-cgl-12,Reasoning,1,3,Find the odd one out.,Lion,Tiger,Elephant,Carrot,3,Carrot is plant.,2,0.5,Odd One Out,Easy
q-re-207,ssc-cgl-12,Reasoning,1,4,Complete analogy: Bird : Fly :: Fish : ?,Swim,Run,Jump,Crawl,0,Fish swims.,2,0.5,Analogy,Easy
q-re-208,ssc-cgl-12,Reasoning,1,5,How many sides does an octagon have?,6,7,8,9,2,Octagon has 8 sides.,2,0.5,Reasoning,Easy
q-re-209,ssc-cgl-12,Reasoning,1,6,"In a row, Meena is 3rd from left and 5th from right. Total persons?",7,8,9,10,1,3+5−1=7.,2,0.5,Ranking,Medium
q-re-210,ssc-cgl-12,Reasoning,1,7,"Find missing number: 5, 10, 20, 40, ?",60,70,80,90,2,Multiply by 2.,2,0.5,Series,Easy
q-re-211,ssc-cgl-12,Reasoning,1,8,Opposite direction of West is?,East,North,South,West,0,Opposite of West is East.,2,0.5,Direction,Easy
q-re-212,ssc-cgl-12,Reasoning,1,9,"If A=1, B=2, then BAD=?",6,7,8,9,1,"B=2,A=1,D=4 total 7.",2,0.5,Alphabet,Medium
q-re-213,ssc-cgl-12,Reasoning,1,10,"Find next term: 2, 4, 6, 8, ?",9,10,11,12,1,Add 2.,2,0.5,Series,Easy
q-re-214,ssc-cgl-12,Reasoning,1,11,"If today is Tuesday, what day after 7 days?",Monday,Tuesday,Wednesday,Thursday,1,7 mod 7=0.,2,0.5,Calendar,Medium
q-re-215,ssc-cgl-12,Reasoning,1,12,"Find odd number: 4, 6, 8, 10, 13",4,6,8,13,3,13 is prime.,2,0.5,Number System,Easy
q-re-216,ssc-cgl-12,Reasoning,1,13,Mirror image of 1:00 clock is?,10:00:00,11:00:00,12:00:00,09:00:00,1,12−1=11.,2,0.5,Clock,High
q-re-217,ssc-cgl-12,Reasoning,1,14,"Find missing term: 9, 16, 25, 36, ?",45,49,56,64,1,Squares sequence.,2,0.5,Series,Easy
q-re-218,ssc-cgl-12,Reasoning,1,15,Find the odd word from the given options.,Spoon,Fork,Knife,Car,3,Car is vehicle.,2,0.5,Odd One Out,Easy
